img_path,pred_color1,pred_color2,hsv0_h,hsv0_s,hsv0_v,hsv1_h,hsv1_s,hsv1_v,hex0,hex1,ratio0,ratio1,center_ratio,margin_ratio
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Flavoxate Hcl 200mg tab\IMG_9985.HEIC,白色,,208,58,238,,,,#b8d5ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Flavoxate Hcl 200mg tab\IMG_9986.HEIC,白色,,210,49,226,214,50,192,#b7cde2,#9aabc0,0.626,0.374,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Flavoxate Hcl 200mg tab\IMG_9987.HEIC,白色,,204,55,243,214,74,216,#bfdff3,#99b5d8,0.684,0.316,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Flavoxate Hcl 200mg tab\IMG_9988.HEIC,白色,,210,53,231,216,60,204,#b7cfe7,#9cb0cc,0.593,0.407,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Flavoxate Hcl 200mg tab\IMG_9989.HEIC,白色,,208,58,238,,,,#b8d5ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Flavoxate Hcl 200mg tab\IMG_9990.HEIC,白色,,208,56,238,,,,#bad6ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9977.HEIC,白色,灰色,190,35,224,184,27,151,#c1dbe0,#879697,0.601,0.399,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9978.HEIC,白色,灰色,182,25,213,172,22,163,#c0d4d5,#95a3a1,0.561,0.439,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9979.HEIC,白色,,188,37,233,,,,#c7e4e9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9980.HEIC,白色,灰色,178,25,215,176,29,166,#c2d7d6,#93a6a5,0.6,0.4,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9981.HEIC,白色,灰色,186,35,210,184,35,130,#b5cfd2,#708182,0.628,0.372,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9982.HEIC,白色,灰色,184,33,209,182,33,160,#b6cfd1,#8b9fa0,0.636,0.364,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\IsoptinSR240mg tab(VerapamilHCl)\IMG_9983.HEIC,白色,灰色,166,20,212,150,21,144,#c3d4d0,#84908a,0.625,0.375,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Estrogen Conjugated 0.625mg tab\IMG_9872.HEIC,白色,灰色,234,23,218,244,24,168,#c6c8da,#9998a8,0.532,0.468,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Estrogen Conjugated 0.625mg tab\IMG_9873.HEIC,白色,灰色,224,32,232,230,41,185,#cbd3e8,#9ba0b9,0.576,0.424,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Estrogen Conjugated 0.625mg tab\IMG_9874.HEIC,灰色,白色,274,13,142,246,15,193,#8b878e,#b7b6c1,0.541,0.459,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Estrogen Conjugated 0.625mg tab\IMG_9875.HEIC,白色,灰色,228,23,225,246,12,184,#cdd1e1,#b0afb8,0.599,0.401,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Estrogen Conjugated 0.625mg tab\IMG_9876.HEIC,白色,灰色,230,20,233,262,11,186,#d7dae9,#b5b2ba,0.534,0.466,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Estrogen Conjugated 0.625mg tab\IMG_9877.HEIC,白色,,224,16,239,248,10,207,#e0e4ef,#c8c7cf,0.602,0.398,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9878.HEIC,其他,藍色,222,115,80,218,85,147,#2c3750,#627493,0.506,0.494,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9879.HEIC,其他,透明,214,53,92,48,52,147,#49515c,#938d75,0.625,0.375,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9880.HEIC,其他,,222,95,70,,,,#2c3446,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9881.HEIC,黑色,,222,65,55,,,,#292d37,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9882.HEIC,黑色,,224,52,54,,,,#2b2e36,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9883.HEIC,黑色,,216,52,49,,,,#272b31,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9884.HEIC,黑色,透明,226,56,41,218,73,119,#202229,#556177,0.65,0.35,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9885.HEIC,黑色,透明,220,56,41,218,77,126,#202329,#58667e,0.643,0.357,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9887.HEIC,黑色,藍色,220,85,45,218,87,123,#1e232d,#51607b,0.656,0.344,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Etodolac 200mg cap\IMG_9888.HEIC,灰色,,220,30,51,,,,#2d2f33,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9889.HEIC,黃色,,56,109,145,,,,#918d53,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9890.HEIC,透明,,70,67,152,,,,#919870,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9891.HEIC,黃色,其他,54,143,125,50,209,84,#7d7637,#54490f,0.596,0.404,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9892.HEIC,黃色,,62,83,135,,,,#85875b,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9893.HEIC,透明,,70,59,160,,,,#9aa07b,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9894.HEIC,黃色,,56,91,149,,,,#959160,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9895.HEIC,黃色,透明,54,88,150,58,64,180,#969062,#b4b287,0.543,0.457,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9896.HEIC,透明,,54,74,149,62,47,186,#95916a,#b9ba98,0.575,0.425,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9897.HEIC,紅色,,48,111,186,46,144,151,#baaa69,#978242,0.539,0.461,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nystatin 500000u Tab\IMG_9898.HEIC,透明,,64,51,189,58,70,152,#babd97,#98976e,0.532,0.468,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9899.HEIC,藍色,黑色,212,228,143,220,216,52,#0f4b8f,#081634,0.558,0.442,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9900.HEIC,藍色,黑色,210,219,120,220,197,48,#114378,#0b1730,0.59,0.41,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9901.HEIC,透明,藍色,198,77,180,212,218,152,#7ea3b4,#165498,0.55,0.45,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9902.HEIC,藍色,,216,232,121,206,148,212,#0b3879,#59a0d4,0.598,0.402,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9903.HEIC,其他,,216,227,108,,,,#0c316c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9904.HEIC,藍色,白色,208,203,132,202,72,196,#1b5384,#8db0c4,0.544,0.456,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Numient E.R(Carbidopa 36.25mg＋Levodopa 145mg) cap.\IMG_9905.HEIC,藍色,灰色,212,237,142,66,27,96,#0a498e,#5f6056,0.521,0.479,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 10mg tab\IMG_9906.HEIC,灰色,,286,37,165,294,42,127,#9f8da5,#7d6a7f,0.569,0.431,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 10mg tab\IMG_9907.HEIC,灰色,,282,36,185,286,40,147,#b19fb9,#8e7c93,0.528,0.472,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 10mg tab\IMG_9908.HEIC,透明,,342,64,111,340,47,147,#6f535b,#937881,0.581,0.419,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 10mg tab\IMG_9909.HEIC,灰色,,322,45,142,,,,#8e7585,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 10mg tab\IMG_9910.HEIC,灰色,,284,36,162,,,,#9c8ba2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 10mg tab\IMG_9911.HEIC,透明,,336,54,127,,,,#7f646f,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9912.HEIC,白色,,208,55,228,,,,#b3cde4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9913.HEIC,白色,,204,69,238,,,,#aed4ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9914.HEIC,白色,,210,63,221,,,,#a6c1dd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9915.HEIC,白色,,208,54,239,,,,#bcd7ef,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9916.HEIC,白色,,200,48,244,,,,#c6e4f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9917.HEIC,白色,,204,59,242,,,,#badcf2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9918.HEIC,白色,,206,22,244,,,,#dfebf4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Norethindrone 5mg tab\IMG_9919.HEIC,白色,,200,34,247,,,,#d6ecf7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9920.HEIC,紅色,,4,136,75,,,,#4b2623,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9921.HEIC,紅色,,0,113,79,,,,#4f2c2c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9922.HEIC,紅色,,6,150,68,,,,#44201c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9923.HEIC,黑色,紅色,6,207,53,0,131,78,#350e0a,#4e2626,0.538,0.462,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9924.HEIC,黑色,其他,10,179,47,358,104,83,#2f140e,#533132,0.607,0.393,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9925.HEIC,灰色,,214,23,154,214,19,93,#8c929a,#56595d,0.552,0.448,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Mesalazine XL 1200mg tab\IMG_9926.HEIC,紅色,,8,164,76,,,,#4c221b,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0147.HEIC,白色,,254,17,199,,,,#bdbac7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0148.HEIC,白色,,246,13,204,,,,#c3c2cc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0149.HEIC,白色,,274,9,197,,,,#c2bec5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0150.HEIC,白色,,234,26,229,,,,#ced0e5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0151.HEIC,白色,,266,9,193,,,,#bdbac1,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0152.HEIC,白色,,264,6,203,,,,#c8c6cb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0153.HEIC,白色,,230,35,211,,,,#b6bbd3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\克庖疹錠Acyclovir 400mg tab(鋁箔)\IMG_0154.HEIC,白色,,234,30,221,,,,#c3c6dd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Safinamide  50mg\IMG_0141.HEIC,白色,,206,52,232,210,57,203,#b9d3e8,#9eb4cb,0.563,0.437,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Safinamide  50mg\IMG_0142.HEIC,白色,,206,53,227,210,57,194,#b4cee3,#97adc2,0.516,0.484,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Safinamide  50mg\IMG_0143.HEIC,白色,,204,61,240,,,,#b7d9f0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Safinamide  50mg\IMG_0144.HEIC,白色,,208,43,236,,,,#c4daec,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Safinamide  50mg\IMG_0145.HEIC,白色,,208,71,233,,,,#a8cbe9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Safinamide  50mg\IMG_0146.HEIC,白色,,214,56,215,,,,#a8bdd7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 15mg tab\IMG_0121.HEIC,黑色,,2,212,53,,,,#350a09,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 15mg tab\IMG_0122.HEIC,黑色,,6,194,59,,,,#3b120e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 15mg tab\IMG_0123.HEIC,黑色,,4,202,43,,,,#2b0b09,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 15mg tab\IMG_0124.HEIC,黑色,,2,244,48,,,,#300302,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 15mg tab\IMG_0125.HEIC,紅色,,8,138,76,4,104,98,#4c2823,#623c3a,0.605,0.395,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Rivaroxaban 15mg tab\IMG_0126.HEIC,紅色,,2,113,70,,,,#462827,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Clozapine 25mg tab\IMG_0115.HEIC,白色,,168,19,215,,,,#c7d7d4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Clozapine 25mg tab\IMG_0116.HEIC,白色,,188,26,234,,,,#d2e7ea,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Clozapine 25mg tab\IMG_0117.HEIC,白色,,188,34,233,,,,#cae5e9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Clozapine 25mg tab\IMG_0118.HEIC,白色,,172,19,215,,,,#c7d7d5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Clozapine 25mg tab\IMG_0119.HEIC,白色,,182,23,231,176,22,199,#d2e6e7,#b6c7c6,0.612,0.388,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Clozapine 25mg tab\IMG_0120.HEIC,白色,灰色,160,14,222,136,16,188,#d2deda,#b0bcb3,0.592,0.408,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Warfarin 5mg tab\IMG_9958.HEIC,其他,,336,240,102,,,,#66062b,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Warfarin 5mg tab\IMG_9959.HEIC,其他,,338,179,101,,,,#651e39,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Warfarin 5mg tab\IMG_9960.HEIC,粉紅色,,342,171,122,,,,#7a2841,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Warfarin 5mg tab\IMG_9961.HEIC,粉紅色,,336,182,119,,,,#772245,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Warfarin 5mg tab\IMG_9962.HEIC,其他,,334,193,98,,,,#621838,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★Warfarin 5mg tab\IMG_9963.HEIC,紫色,,338,153,133,,,,#853552,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\可樂必妥Levofloxacin 500mg tab\IMG_9953.HEIC,白色,,234,13,213,,,,#cacbd5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\可樂必妥Levofloxacin 500mg tab\IMG_9954.HEIC,白色,,250,7,222,264,7,194,#d9d8de,#bfbdc2,0.535,0.465,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\可樂必妥Levofloxacin 500mg tab\IMG_9955.HEIC,白色,,12,6,211,,,,#d3cfce,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\可樂必妥Levofloxacin 500mg tab\IMG_9956.HEIC,白色,灰色,232,19,206,240,18,171,#bfc1ce,#9f9fab,0.528,0.472,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\可樂必妥Levofloxacin 500mg tab\IMG_9957.HEIC,白色,灰色,230,27,218,232,28,185,#c3c7da,#a5a8b9,0.601,0.399,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Brivaracetam 100mg tab\IMG_1961.HEIC,白色,灰色,100,7,209,94,11,161,#cdd1cb,#9da19a,0.551,0.449,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Brivaracetam 100mg tab\IMG_1962.HEIC,灰色,白色,76,22,142,84,13,199,#8b8e82,#c3c7bd,0.367,0.326,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Brivaracetam 100mg tab\IMG_1963.HEIC,灰色,,76,22,138,84,14,182,#878a7e,#b2b6ac,0.512,0.488,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Brivaracetam 100mg tab\IMG_1964.HEIC,灰色,,76,22,138,82,15,182,#878a7e,#b2b6ab,0.521,0.479,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(芙)Folinate 15mg tab\IMG_1965.HEIC,白色,,186,10,238,,,,#e5edee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(芙)Folinate 15mg tab\IMG_1966.HEIC,白色,,186,10,238,,,,#e5edee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(芙)Folinate 15mg tab\IMG_1967.HEIC,白色,,196,13,240,,,,#e4edf0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(芙)Folinate 15mg tab\IMG_1968.HEIC,白色,,196,13,239,,,,#e3ecef,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(口服)Cefuroxime (Axetil) 250mg tab\IMG_9971.HEIC,白色,透明,208,56,228,214,60,166,#b2cce4,#7f90a6,0.652,0.348,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(口服)Cefuroxime (Axetil) 250mg tab\IMG_9972.HEIC,白色,透明,210,57,221,212,59,170,#acc5dd,#8395aa,0.665,0.335,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(口服)Cefuroxime (Axetil) 250mg tab\IMG_9973.HEIC,白色,,202,46,243,212,67,210,#c7e3f3,#9bb4d2,0.659,0.341,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(口服)Cefuroxime (Axetil) 250mg tab\IMG_9974.HEIC,白色,,210,55,216,,,,#a9c1d8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(口服)Cefuroxime (Axetil) 250mg tab\IMG_9975.HEIC,白色,,208,57,234,,,,#b6d2ea,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(口服)Cefuroxime (Axetil) 250mg tab\IMG_9976.HEIC,白色,,208,52,227,,,,#b5cde3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9964.HEIC,黃色,,60,158,160,,,,#a0a03d,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9965.HEIC,黃色,,60,145,160,,,,#a09f45,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9966.HEIC,黃色,,60,116,202,,,,#c9ca6e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9967.HEIC,黃色,,56,177,156,58,137,196,#9c9330,#c4bf5b,0.556,0.444,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9968.HEIC,黃色,,58,185,153,,,,#99942a,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9969.HEIC,黃色,,58,146,169,58,153,137,#a9a648,#898637,0.609,0.391,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\服樂適Cyclobenzaprine 10mg tab\IMG_9970.HEIC,黃色,,60,148,172,,,,#acab48,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ethambutol Hcl 400mg tab(鋁箔 膠箔)\IMG_9927.HEIC,白色,,210,65,226,,,,#a8c5e2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ethambutol Hcl 400mg tab(鋁箔 膠箔)\IMG_9928.HEIC,白色,,208,68,234,,,,#accdea,,1.0,,0.6,0.06
